we.o.- , renouveler les objectifs , to renew objectives , 0 , 2 , 1
h.wa.- , retournement de situation , situation reversal , 0 , 2 , 2
n.i.-k.i.-t.u.-' , à  vendre , for sale , 0 , 3 , 2
s.u.-n.u.-d.u.-' , conceptuel , conceptual , 0 , 3 , 2
E:U:U:. , interrogation? , interrogation? , 0 , 1 , 3
wa.f.- , cultiver son énergie physique , to cultivate one's physical energy , 0 , 2 , 1
wa.b.- , s'exprimer par les actes , to express oneself through acts , 0 , 2 , 1
i.e.- , prendre , to take , 0 , 2 , 1
m.e.-t.a.-' , force des liens personnels , strength of personal ties , 0 , 3 , 2
l.i.-t.i.-' , fermeture | sac , closure | bag , 0 , 3 , 2
k.o.-g.g.-' , discours public , public discourse , 0 , 3 , 2
t.i.-s.i.-t.u.-' , en transit , in transit , 0 , 3 , 2
t.a.-l.a.-f.o.-' , archiviste , archivist , 0 , 3 , 2
n.o.-a.a.-s.y.-' , biographies / journaux , biographies / diaries , 0 , 3 , 2
b.o.-t.o.-' , promesse , promise , 0 , 3 , 2
E:S:.O:M:.- , temps futur , future tense , 0 , 2 , 3
s.o.- , souci de la pensée , concern for thought , 0 , 2 , 2
A: , actuel , actual , 0 , 0 , 1
b.o.-g.g.-s.y.-' , études du symbolisme , symbolic studies , 0 , 3 , 2
f.u.-m.u.-d.u.-' , sentimental , sentimental , 0 , 3 , 2
g.i.- , perfectionnement de la mobilité tactique , tactical mobility improvement , 0 , 2 , 2
k.u.-l.u.-' , relique | dépouille , relic | mortal remains , 0 , 3 , 2
E:S:.x.- , partie , part , 0 , 2 , 3
k.a.- , chef , chief , 0 , 2 , 2
E:A:.f.- , derrière , behind , 0 , 2 , 3
s.o.-e.e.-s.y.-' , ergonomie , ergonomy , 0 , 3 , 2
we.U:.- , faire silence | isoler du son , to make silence | to insulate from sound , 0 , 2 , 1
E:O:.j.- , mode de ressemblance virtuel , manner of resemblance virtual , 0 , 2 , 3
b.a.-b.a.-' , littérature , literature , 0 , 3 , 2
i.A:.- , lancer , to throw , 0 , 2 , 1
E:A:S:. , peu , a few | slightly , 0 , 1 , 3
h.g.- , nouvelle forme de communication , new communication form , 0 , 2 , 2
wa.s.- , se soucier de l'action , to have concern for action , 0 , 2 , 1
j.c.- , transformation de l'apprentissage , learning transformation , 0 , 2 , 2
t.o.-n.o.-' , calendrier , calendar , 0 , 3 , 2
l.a.-k.a.-f.o.-' , officier , officer , 0 , 3 , 2
E:U:.p.- , indéfini | un | quelque , indefinite | a | some , 0 , 2 , 3
n.u.-n.u.-d.u.-' , inconnu , unknown , 0 , 3 , 2
p.u.- , prise en considération du contexte , taking into account of the context , 0 , 2 , 2
B: , être , being , 0 , 0 , 2
f.o.-p.p.-' , santé publique , public health , 0 , 3 , 2
s.i.-f.i.-' , système nerveux | système immunitaire , nervous system | immune system , 0 , 3 , 2
M:M:.o.-a.a.-s.y.-' , sciences des personnes en société , sciences of people in society , 0 , 3 , 2
wu.e.- , évaluer les compétences , to assess competences , 0 , 2 , 1
j.t.- , archaïsme, archaism , 0 , 2 , 2
a.U:.- , digérer | assimiler , to digest | to assimilate , 0 , 2 , 1
e.m.- , menacer , to threaten , 0 , 2 , 1
d.e.-f.i.-wa.e.-' , compétence en chirurgie | compétence en soins du corps , competence in surgery | competence in body care , 0 , 3 , 2
k.a.-t.a.-f.o.-' , secrétaire , secretary , 0 , 3 , 2
t.i.-d.i.-' , horloge , clock , 0 , 3 , 2
E:T:.e.- , pouvait , could , 0 , 2 , 3
k.e.-b.a.-wa.e.-' , compétence en parole sincère , competence in speaking sincerely , 0 , 3 , 2
d.e.-t.i.-wa.e.-' , compétence en maintenance , competence in maintenance , 0 , 3 , 2
wo.d.- , méditer sur les vérités alternatives , to meditate on alternative truths , 0 , 2 , 1
E:O:U:. , peut logique , logical may , 0 , 1 , 3
m.o.-t.o.-s.u.-' , loyal , loyal , 0 , 3 , 2
m.o.-h.h.-s.y.-' , hagiographie , hagiography , 0 , 3 , 2
l.o.-o.o.-s.y.-' , organigrammes / annuaires , organization charts / directories , 0 , 3 , 2
s.u.-m.u.-d.u.-' , onirique , dream-like , 0 , 3 , 2
k.o.-x.x.-' , échanges internationaux , international trade , 0 , 3 , 2
b.e.-d.u.-' , objet de recherche , research object , 0 , 3 , 2
n.y.- , connaissance des principes , knowledge of principles , 0 , 2 , 2
b.u.-t.u.-d.u.-' , programmé , programmed , 0 , 3 , 2
wa.O:M:.- , maîtriser son activité , to master one's activity , 0 , 2 , 1
l.i.-m.i.-' , meuble , furniture , 0 , 3 , 2
h.x.- , nouvelle candidature , new application | new candidacy , 0 , 2 , 2
s.o.-b.o.-s.u.-' , inspiré , inspired , 0 , 3 , 2
c.wu.- , transformation corporelle , bodily transformation , 0 , 2 , 2
m.i.-k.i.-' , pièce d'un jeu , piece of a game , 0 , 3 , 2
o.e.-we.h.-' , éduquer , to educate , 0 , 3 , 1
f.o.-e.e.-s.y.-' , éducation physique , physical education , 0 , 3 , 2
l.o.-j.j.-' , planète Terre , planet Earth , 0 , 3 , 2
wa.wo.- , s'éveiller , to wake up , 0 , 2 , 1
k.o.-i.i.-s.y.-' , recherche et développement , research and development , 0 , 3 , 2
wa.T:.- , afficher le mouvement | conduire | danser , to display movement | to drive | to dance , 0 , 2 , 1
d.o.- , valeur de vérité , truth value , 0 , 2 , 2
u.u.-we.h.-' , mettre en cohérence , to bring consistency , 0 , 3 , 1
O:O:.a.- , travailler l'engagement , to work on commitment , 0 , 2 , 1
E:U:.M:O:.- , manière négative , negative manner , 0 , 2 , 3
M:M:.-S:.A:.-' , sud abstrait , abstract south , 0 , 3 , 2
a.h.- , défendre une interprétation , to defend an interpretation , 0 , 2 , 1
b.i.-t.i.-t.u.-' , support d'information , information medium , 0 , 3 , 2
t.u.-k.u.-d.u.-' , scriptural , scriptural , 0 , 3 , 2
f.-S:.A:.-' , sucré , sweet , 0 , 3 , 2
E:A:B:. , quantité moyenne | égalité , medium quantity | equality , 0 , 1 , 3
f.a.-n.a.-f.o.-' , travailleur social , social worker , 0 , 3 , 2
d.u.-s.u.-' , carte , map , 0 , 3 , 2
E:B:.d.- , dans l'espace fermé , in closed space , 0 , 2 , 3
u.we.- , s'entraider | aider sa famille , to give support | to help family , 0 , 2 , 1
y.t.- , oublier , to forget , 0 , 2 , 1
b.o.-a.a.-' , manière de penser , way of thinking , 0 , 3 , 2
s.a.-n.a.-f.o.-' , précurseur , precursor , 0 , 3 , 2
n.h.- , acculturation , acculturation , 0 , 2 , 2
d.wo.- , contrainte intellectuelle , intellectual constraint , 0 , 2 , 2
b.a.-m.a.-f.o.-' , amant , lover , 0 , 3 , 2
d.-B:.A:.-' , lisse , smooth , 0 , 3 , 2
a.u.- , tenir sa promesse , to keep one's word , 0 , 2 , 1
t.o.-x.x.-s.y.-' , archéologie | histoire matérielle , archeology | artefact studies , 0 , 3 , 2
E:S:M:. , distribution dans le temps , time distribution , 0 , 1 , 3
c.d.- , hypocrisie | tromperie , hypocrisy | deception , 0 , 2 , 2
k.u.-l.u.-d.u.-' , tombeau | mausolée , tomb | mausoleum , 0 , 3 , 2
o.f.- , faire souffrir , to inflict suffering , 0 , 2 , 1
E: , vide | silence | illusion | fiction , emptiness | silence | illusion | fiction , 0 , 0 , 3
T:M:. , base dans la chose , basis in thing , 0 , 1 , 2
g.O:M:.- , processus expressif actualisant actuel , actualizing expressive process actual , 0 , 2 , 2
k.u.-s.u.-d.u.-' , symétrique , symmetrical , 0 , 3 , 2
l.e.-k.i.-wa.e.-' , compétence en élaboration de stratégies commerciales , competence in elaborating commercial strategies , 0 , 3 , 2
m.a.-b.a.-f.o.-' , joueur , player , 0 , 3 , 2
b.e.-k.u.-' , appropriation intellectuelle , intellectual appropriation , 0 , 3 , 2
M:O:.l.- , obstacle dans l'espace , obstacle in space , 0 , 2 , 2
S:O:. , signe en mutation , sign in mutation , 0 , 1 , 2
k.i.-l.i.-t.u.-' , bâti , built , 0 , 3 , 2
F: , plénitude | non-fiction , fullness | non-fiction , 1 , 0 , 0
O:O:.O:M:.- , travailler , to work , 1 , 2 , 1
g.we.- , variation du contexte , context variation , 0 , 2 , 2
d.i.-b.i.-t.u.-' , numérique , digital , 0 , 3 , 2
l.a.-s.a.-' , management | gestion , management , 0 , 3 , 2
m.j.- , expression | réveil poétique des émotions , expression | poetic awakening of emotion , 0 , 2 , 2
d.i.-m.i.-' , prix | médaille , award | medal , 0 , 3 , 2
k.-M:.O:.-' , polarité sensible , sensible polarity , 0 , 3 , 2
O:M:.i.- , performer dans le concret , to perform in concrete things , 0 , 2 , 1
wo.wo.- , être initié , to be initiated , 0 , 2 , 1
E:O:.T:O:.- , mode d'existence , manner of existence , 0 , 2 , 3
p.M:M:.- , obstacle économique , economic obstacle , 0 , 2 , 2
f.e.-k.i.-wa.e.-' , compétence en sports d'équipe , competence in team sports , 0 , 3 , 2
E:S:.wa.- , nous , us , 0 , 2 , 3
E:B:.u.- , exprime maintenant , express now , 0 , 2 , 3
y.c.- , examiner ses obstacles , to examine one's obstacles , 0 , 2 , 1
n.u.-f.u.-' , couleur , color , 0 , 3 , 2
M:M:.-B:.U:.-' , est abstrait , abstract east , 0 , 3 , 2
E:S:.k.- , canal , channel , 0 , 2 , 3
M:M:.c.- , cycle de création-innovation politique , political creation-innovation cycle , 0 , 2 , 2
m.i.-d.i.-' , cible , target , 0 , 3 , 2
x.e.- , exercice du pouvoir , exercise of power , 0 , 2 , 2
E:O:.M:O:.- , comment | manière flexion | adverbe | conjonction | préposition | article , how | manner inflection | adverb | conjunction | preposition | article , 1 , 2 , 3
j.O:M:.- , processus linguistique actualisant virtuel , actualizing linguistic process virtual , 0 , 2 , 2
t.u.-d.u.-d.u.-' , indexé , indexed , 0 , 3 , 2
wo.T:.- , contrôler l'orientation dans l'espace | contrôler la position dans l'espace , to control orientation in space | to control position in space , 0 , 2 , 1
p.d.- , absence de formation et d'information économique , lack of economic information and training , 0 , 2 , 2
t.i.-d.i.-t.u.-' , chronométré , measured time , 0 , 3 , 2
n.-B:.U:.-' , bois , wood , 0 , 3 , 2
n.o.-p.p.-' , communauté internationale , international community , 0 , 3 , 2
d.o.-m.o.-s.u.-' , intuitif , intuitive , 0 , 3 , 2
k.o.-b.o.-' , conversation , conversation , 0 , 3 , 2
d.i.-f.i.-' , organe sensoriel , sensory organ , 0 , 3 , 2
l.a.-l.a.-' , guerre , war , 0 , 3 , 2
f.i.-b.i.-' , drogue | médicament , drug | medicine , 0 , 3 , 2
E:F:.a.- , mode promissif , promisive mood , 0 , 2 , 3
s.o.-j.j.-' , concept philosophique , philosophical concept , 0 , 3 , 2
t.i.-k.i.-' , capital , capital , 0 , 3 , 2
s.i.-f.i.-t.u.-' , reconnu , recognized , 0 , 3 , 2
M:O:.wo.- , mutation de l'univers des possibles , mutation of the universe of possibilities , 0 , 2 , 2
k.-B:.A:.-' , grave , low-pitched , 0 , 3 , 2
u.k.- , parler jargon , to use jargon , 0 , 2 , 1
T:M:.O:M:.- , base de chose pour le développement humain , basis of thing for human development , 0 , 2 , 2
n.we.- , racines culturelles , cultural roots , 0 , 2 , 2
t.e.-t.u.-wa.e.-' , compétence en conception de logiciels , competence in software design , 0 , 3 , 2
we.k.- , constituer des liens sociaux , to set up social bonds , 0 , 2 , 1
b.e.-t.u.-wa.e.-' , compétence en logique | compétence en programmation , competence in logic | competence in programming , 0 , 3 , 2
n.e.-k.a.-' , transparence des actes , transparency of actions , 0 , 3 , 2
E:A:.s.- , en avant | vers l'avant , ahead | towards the front , 0 , 2 , 3
n.-S:.A:.-' , feu , fire , 0 , 3 , 2
s.u.-l.u.-' , ombre , shadow , 0 , 3 , 2
s.e.-n.u.-' , distinction sémantique , semantic distinction , 0 , 3 , 2
n.e.-f.a.-wa.e.-' , compétence en guérison , competence in healing , 0 , 3 , 2
j.g.- , nouvelle question , new question , 0 , 2 , 2
I: , information en général , information in general , 1 , 0 , 0
d.o.-g.g.-' , fonction cognitive , cognitive function , 0 , 3 , 2
f.u.-t.u.-d.u.-' , partition , musical score , 0 , 3 , 2
n.i.-n.i.-t.u.-' , source d'énergie , energy source , 0 , 3 , 2
m.o.-l.o.-s.u.-' , offert , offered , 0 , 3 , 2
t.i.- , contenant , container , 0 , 2 , 2
b.e.-t.u.-' , cohérence logique , logical consistency , 0 , 3 , 2
d.u.-l.u.-' , indice , clue , 0 , 3 , 2
p.wa.- , changement d'objectif , change of objective , 0 , 2 , 2
k.e.- , maîtrise de soi grammaire , self-control grammar , 0 , 2 , 2
wo.O:O:.- , traverser le cycle symbolique , to go through the symbolic cycle , 0 , 2 , 1
d.e.-l.i.-' , bâtiment public | travaux publics , public building | public works , 0 , 3 , 2
E:A:O:. , mode constructif , constructive mode , 0 , 1 , 3
g.m.- , médisance | mépris , malicious gossip | contempt , 0 , 2 , 2
E:S:.t.- , point de départ , departure point , 0 , 2 , 3
E:M:.n.- , intermédiaire dans l'espace relatif , relative space intermediary , 0 , 2 , 3
wo.M:O:.- , remettre en jeu les cadres de l'activité , to monitor alternative frameworks , 0 , 2 , 1
t.e.-n.u.-' , texte littéraire , literary text , 0 , 3 , 2
O:O:.n.- , fournir des ressources à  l'action par la résonance avec le cosmos , to provide resources for action by tuning to the cosmos , 0 , 2 , 1
o.y.-we.h.-' , orienter la recherche , to orient research , 0 , 3 , 1
n.o.-p.p.-s.y.-' , études de la gouvernance internationale , international governance studies , 0 , 3 , 2
b.u.-l.u.-d.u.-' , cité , cited , 0 , 3 , 2
E:A:.b.- , devant | en face de , in front of , 0 , 2 , 3
m.e.-t.a.-wa.e.-' , compétence en fidélité , competence in fidelity , 0 , 3 , 2
E:O:.n.- , milieu en relation au tout | centre en relation au tout | pendant temps spatialisé , middle relative to whole | center relative to whole | during spatialized time , 0 , 2 , 3
n.o.-l.o.-' , cosmos , cosmos , 0 , 3 , 2
t.a.-d.a.-f.o.-' , investisseur , investor , 0 , 3 , 2
wa.o.- , s'en tenir aux principes , to stick to principles , 0 , 2 , 1
h.k.- , trahison de l'esprit | trahison de la tradition , betrayal of the spirit | betrayal of tradition , 0 , 2 , 2
wu.M:O:.- , évaluer les cadres de l'activité , to assess frameworks , 0 , 2 , 1
m.e.-f.a.-' , bien-être , well-being , 0 , 3 , 2
we.M:O:.- , unifier les cadres de l'activité , to unify frameworks , 0 , 2 , 1
E:U:.l.- , en bas | au pied de | à  la base , at the bottom | at the foot , 0 , 2 , 3
k.o.-x.x.-s.y.-' , études du commerce international , international commerce studies , 0 , 3 , 2
d.a.-l.a.-' , renseignement , intelligence | gathering data , 0 , 3 , 2
o.U:.- , recevoir , to receive , 0 , 2 , 1
d.o.-j.j.-' , raisonnement valide , valid reasoning , 0 , 3 , 2
m.o.-n.o.-' , sagesse , wisdom , 0 , 3 , 2
n.u.-t.u.-' , logo , logo , 0 , 3 , 2
i.i.- , fabriquer , to manufacture , 0 , 2 , 1
O:B:. , agir selon le signe , to act according to being , 0 , 1 , 1
m.-B:.U:.-' , désir , desire , 0 , 3 , 2
o.s.- , avoir des préjugés , to have prejudices , 0 , 2 , 1
a.o.-we.h.-' , déléguer la gouvernance , to delegate governance , 0 , 3 , 1
wu.U:.- , entendre | reconnaître des formes acoustiques , to hear | to recognize auditive forms , 0 , 2 , 1
l.a.-d.a.-f.o.-' , entrepreneur , entrepreneur , 0 , 3 , 2
wu.i.- , tester l'équipement , to test equipment , 0 , 2 , 1
E:B:M:. , distribution de fréquence , frequency distribution , 0 , 1 , 3
f.a.-f.a.-f.o.-' , cultivateur | éleveur , farmer , 0 , 3 , 2
n.u.- , nom , name , 0 , 2 , 2
l.a.-s.a.-f.o.-' , manager , manager , 0 , 3 , 2
t.u.-s.u.-d.u.-' , imprimé | gravé , printed | engraved , 0 , 3 , 2
wo.h.- , remettre en jeu le sens de l'activité , to question the meaning of the activity , 0 , 2 , 1
o.O:O:.- , utiliser le droit , to use law , 0 , 2 , 1
d.a.-n.a.-' , témoignage , testimony , 0 , 3 , 2
n.u.-f.u.-d.u.-' , visuel , visual , 0 , 3 , 2
E:T:.a.- , s'est engagé , has committed , 0 , 2 , 3
n.e.-m.a.-wa.e.-' , compétence en inspiration de l'harmonie , competence in inspiring harmony , 0 , 3 , 2
f.o.- , corps vivant | être sensible , living body | sentient being , 0 , 2 , 2
m.o.-l.o.-' , générosité , generosity , 0 , 3 , 2
E:A:.M:M:.- , axe horizontal , horizontal axis , 0 , 2 , 3
l.o.-n.o.-' , architecture , architecture , 0 , 3 , 2
j.x.- , évolution du formalisme , formalism evolution , 0 , 2 , 2
d.o.-u.u.-s.y.-' , sciences de la doc , information sciences , 0 , 3 , 2
c.u.- , établissement de relations entre interlocuteurs , establishment of relations between interlocutors , 0 , 2 , 2
n.u.-m.u.-' , imitation , imitation , 0 , 3 , 2
l.i.-d.i.-' , boussole , compass , 0 , 3 , 2
d.i.-t.i.-' , compteur | jauge , meter | gauge , 0 , 3 , 2
b.j.- , innovation sémiotique , semiotic innovation , 0 , 2 , 2
d.o.-f.o.-s.u.-' , empirique , empirical , 0 , 3 , 2
t.e.-m.u.-wa.e.-' , compétence en mise en scène | compétence en direction artistique , competence in staging | competence in artistic direction , 0 , 3 , 2
d.o.-b.o.-' , description , description , 0 , 3 , 2
i.S:.- , soulever , to lift , 0 , 2 , 1
b.e.-m.u.-wa.e.-' , compétence en la culture des arts de la scène , competence in the performing arts culture , 0 , 3 , 2
k.i.-t.i.-t.u.-' , entreposé , stored , 0 , 3 , 2
a.l.- , transgresser , to transgress , 0 , 2 , 1
u.M:O:.- , communiquer sa production , communicate one's production , 0 , 2 , 1
k.i.-f.i.-' , bouche | système digestif , mouth | digestive system , 0 , 3 , 2
l.y.- , conscience des limites , awareness of limits , 0 , 2 , 2
E:F:.wo.- , nombre singulier , singular number , 0 , 2 , 3
b.o.-h.h.-' , enseignement spirituel , spiritual teaching , 0 , 3 , 2
f.o.-p.p.-s.y.-' , sciences de la santé , health sciences , 0 , 3 , 2
i.wa.- , équiper une entreprise | équiper l'activité économique , to equip a company | to equip economic activity , 0 , 2 , 1
E:T:.n.- , inter | entre , inter | between , 0 , 2 , 3
E:B:.h.- , opération , operation , 0 , 2 , 3
u.wa.- , exposer les produits de l'activité économique , to exhibit products of economic activity , 0 , 2 , 1
y.p.- , examiner les sujets possibles , to examine possible subjects , 0 , 2 , 1
a.y.- , enseigner , to teach , 0 , 2 , 1
E:M:.O:M:.- , temps | quand , tense | time | when , 0 , 2 , 3
n.o.-s.o.-' , culture , culture , 0 , 3 , 2
M:M:.u.-M:M:.u.-d.u.-' , qualités sémiotiques , semiotic qualities , 1 , 3 , 2
M: , représentation | nominalité grammaticale | ternarité , representation | grammatical nounishness | ternarity , 1 , 0 , 2
k.M:O:.- , dimension sociale d'un cycle de création-innovation , social dimension of a creation-innovation cycle , 0 , 2 , 2
o.b.- , mal comprendre , to misunderstand , 0 , 2 , 1
k.u.-t.u.-d.u.-' , prémonitoire , premonitory , 0 , 3 , 2
c.h.- , changement de personnel , change of staff , 0 , 2 , 2
b.e.-f.u.-wa.e.-' , compétence en culture musicale , competence in musical culture , 0 , 3 , 2
s.u.-s.u.-' , idée , idea , 0 , 3 , 2
M:M:.a.-M:M:.a.-f.o.-' , acteurs sociaux , social actors layer 3 , 1 , 3 , 2
O:M:.u.-we.h.-' , perfectionner l'intelligence collective en augmentant la communication , to improve collective intelligence by augmenting communication , 0 , 3 , 1
wo.u.- , suivre les fils de communication , to follow communication threads , 0 , 2 , 1
we.x.- , unifier le système technique , to unify the technical system , 0 , 2 , 1
E:O:.S:M:.- , face | haut | avant , face | top | before , 0 , 2 , 3
n.o.-k.o.-s.u.-' , religieux , religious , 0 , 3 , 2
l.o.-n.o.-s.u.-' , spatial , spatial , 0 , 3 , 2
s.-M:.O:.-' , polarité naturelle , natural polarity , 0 , 3 , 2
f.i.-f.i.-t.u.-' , organique , organic , 0 , 3 , 2
O:M:.wu.- , gagner en puissance citoyenne , to gain in citizen empowerment , 0 , 2 , 1
b.i.-l.i.-t.u.-' , relié , linked , 0 , 3 , 2
M:O:.h.- , transformation dans la volonté , transformation in will , 0 , 2 , 2
l.h.- , migration | mixage culturel , migration | cultural mixing , 0 , 2 , 2
i.i.-we.h.-' , assurer la compatibilité , to guarantee compatibility , 0 , 3 , 1
i.o.-we.h.-' , créer des opportunités , to create opportunities , 0 , 3 , 1
f.e.-d.i.-wa.e.-' , compétence en sports de tir de visée , competence in shooting sports aiming , 0 , 3 , 2
g.wa.- , rétroaction , feedback , 0 , 2 , 2
M:M:.x.- , cycle de création-innovation technique , technical creation-innovation cycle , 0 , 2 , 2
t.o.-c.c.-' , mémoire collective , collective memory , 0 , 3 , 2
O:M:.a.-we.h.-' , perfectionner l'intelligence collective en améliorant le lien social , to improve collective intelligence by augmenting the social bond , 0 , 3 , 1
l.e.-d.i.-wa.e.-' , compétence en métrologie , competence in metrology , 0 , 3 , 2
u.x.- , expliquer son travail , to explain one's work , 0 , 2 , 1
e.d.- , être techniquement incompétent , to be technically incompetent , 0 , 2 , 1
O:O:.we.- , décliner , wane , 0 , 2 , 1
M:M:.g.- , cycle de création-innovation en communication , communication creation-innovation cycle , 0 , 2 , 2
u.O:O:.- , exposer , to exhibit , 0 , 2 , 1
M:O:.M:O:.- , transformation , transformation , 1 , 2 , 2
f.o.-b.o.-s.u.-' , joué , played , 0 , 3 , 2
O:M:.m.- , mépriser les émotions , to despise emotions , 0 , 2 , 1
a.u.-we.h.-' , ouvrir l'espace public , to open public space , 0 , 3 , 1
E:U:.y.- , connu , known , 0 , 2 , 3
E:T:.wu.- , il | lui | eux masculin , he | him | them masculine , 0 , 2 , 3
O: , processus | verbalité grammaticale | bi-polarité , process | grammatical verbishness | bi-polarity , 1 , 0 , 1
E:S:.we.- , je féminin | moi féminin | nous féminin , I feminine | me feminine | us feminine , 0 , 2 , 3
s.o.-c.c.-' , espèce humaine , human species , 0 , 3 , 2
m.o.-m.o.-s.u.-' , amoureux , in love , 0 , 3 , 2
t.e.-f.u.-wa.e.-' , compétence en composition de musique , competence in composing music , 0 , 3 , 2
E:B:.y.- , connaît maintenant , know now , 0 , 2 , 3
d.e.-s.i.-' , solution pratique , practical solution , 0 , 3 , 2
b.u.-m.u.-d.u.-' , chant , song , 0 , 3 , 2
M:O:.y.- , condition du savoir , condition of knowledge , 0 , 2 , 2
l.i.-f.i.-' , muscle | os , muscle | os , 0 , 3 , 2
x.a.- , coexistence | fréquentation d'autrui , coexistence | doing things with others , 0 , 2 , 2
d.-T:.U:.-' , craquant , crisp , 0 , 3 , 2
s.u.-t.u.-d.u.-' , schématisé , schematised , 0 , 3 , 2
E:A:.o.- , voulant , willing , 0 , 2 , 3
m.o.-s.o.-' , intérêt , interest , 0 , 3 , 2
e.O:O:.- , contrôler , to control , 0 , 2 , 1
E:T:O:. , conclusion alors | donc , conclusion then | therefore , 0 , 1 , 3
f.u.-f.u.-d.u.-' , illusoire , illusory , 0 , 3 , 2
u.g.- , prononcer un discours , to deliver a speech , 0 , 2 , 1
s.a.-f.a.-f.o.-' , psychologue , psychologist , 0 , 3 , 2
d.a.-s.a.-' , études , studies , 0 , 3 , 2
b.wa.- , négociation | coordination , negotiation | coordination , 0 , 2 , 2
we.g.- , unifier la communication , to unify communication , 0 , 2 , 1
E:U:M:. , variation qualitative , quality variation , 0 , 1 , 3
d.e.-m.i.-wa.e.-' , compétence en esthétique | compétence en mode , competence in esthetics | competence in fashion , 0 , 3 , 2
s.i.-t.i.-t.u.-' , filtré , filtered , 0 , 3 , 2
b.i.-m.i.-t.u.-' , brillant , bright , 0 , 3 , 2
n.wa.- , sagesse pratique | prudence , practical wisdom | prudence , 0 , 2 , 2
m.e.-m.a.-' , réciprocité , reciprocity , 0 , 3 , 2
l.i.-b.i.-t.u.-' , simulé , simulated , 0 , 3 , 2
f.o.-n.o.-' , danse , dance , 0 , 3 , 2
k.a.-l.a.-' , syndicat , trade union , 0 , 3 , 2
t.u.- , marque , mark , 0 , 2 , 2
l.u.-k.u.-d.u.-' , miraculeux , miraculous , 0 , 3 , 2
m.o.-y.y.-s.y.-' , critique de l'art | critique des sciences , art critic | science critic , 0 , 3 , 2
m.o.-s.o.-s.u.-' , intéressant , interesting , 0 , 3 , 2
wu.n.- , cultiver la clarté du sens , to cultivate clarity of meaning , 0 , 2 , 1
b.a.-d.a.-' , publicité , advertisement , 0 , 3 , 2
E:F:.i.- , mode impératif , imperative mood , 0 , 2 , 3
g.a.- , participation à  la conversation du groupe , participation to the community's conversation , 0 , 2 , 2
E:S:.p.- , tout , whole , 0 , 2 , 3
m.i.-t.i.-' , dispositif de sécurité , security device , 0 , 3 , 2
b.i.-l.i.-' , canal | voie , channel | way , 0 , 3 , 2
e.wu.- , surveiller | organiser la transparence , to keep watch | to organize transparency , 0 , 2 , 1
E:A:.n.- , pendant , during , 0 , 2 , 3
E:O:.b.- , haut en relation à  une partie | devant en relation à  une partie , top relative to a part | front relative to a part , 0 , 2 , 3
k.o.-d.o.-' , honnêteté , honesty , 0 , 3 , 2
l.e.-s.i.-' , compatibilité , compatibility , 0 , 3 , 2
O:O:.j.- , gouverner le système symbolique , to govern the symbolic system , 0 , 2 , 1
u.b.- , soliloquer , to soliloquize , 0 , 2 , 1
k.o.-j.j.-' , écosystème cognitif , cognitive ecosystem , 0 , 3 , 2
l.i.-k.i.-' , terrain | champ , terrain | field , 0 , 3 , 2
wa.k.- , agir pour la société | agir pour la communauté , to act for the sake of society | to act for the sake of community , 0 , 2 , 1
n.a.-f.a.-' , maladie , illness , 0 , 3 , 2
d.x.- , procédures techniques rigoureuses | procédés techniques rigoureux , rigorous technical procedures | rigorous technical processes , 0 , 2 , 2
t.a.-k.a.-f.o.-' , fonctionnaire , public servant , 0 , 3 , 2
s.e.-b.u.-' , ouverture culturelle , cultural openness , 0 , 3 , 2
E:U:.h.- , en évitant | en tournant le dos à  , avoiding | turning one's back on , 0 , 2 , 3
E:S:.M:M:.- , orientation dans les graphes , orientation in graphs , 0 , 2 , 3
E:T:.m.- , à  travers , through , 0 , 2 , 3
m.e.-k.a.-' , compétence collective , collective competence , 0 , 3 , 2
m.o.-i.i.-' , cure , cure , 0 , 3 , 2
O:O:.M:M:.- , fournir des ressources à  l'action , to provide resources for action , 0 , 2 , 1
E:B:.we.- , tu féminin | toi féminin | vous féminin , you female , 0 , 2 , 3
n.o.-y.y.-s.y.-' , encyclopédie , encyclopedia , 0 , 3 , 2
S: , signe , sign , 0 , 0 , 2
m.a.-l.a.-' , fabrication , manufacturing , 0 , 3 , 2
l.i.-d.i.-t.u.-' , orienté , oriented , 0 , 3 , 2
j.l.- , absence de réponse | absence d'écho , absence of response | absence of echo , 0 , 2 , 2
d.g.- , qualité des documents | qualité des messages , quality of documents | quality of messages , 0 , 2 , 2
d.o.-l.o.-s.u.-' , ordonné , ordered , 0 , 3 , 2
d.o.-n.o.-' , science , science , 0 , 3 , 2
b.u.-f.u.-d.u.-' , appartenance à  un genre littéraire , belonging to a literary genre , 0 , 3 , 2
s.e.-t.u.-wa.e.-' , compétence en énumération | compétence en calcul , competence in counting | competence in calculating , 0 , 3 , 2
c.i.- , comportement adapté , fit behavior , 0 , 2 , 2
l.wu.- , liberté d'expression , freedom of expression , 0 , 2 , 2
E:F:.U:M:.- , mode déclaratif , declarative mood , 0 , 2 , 3
E:O:.s.- , haut direction | devant direction , top direction | front direction , 0 , 2 , 3
E:O:M:. , variation , variation , 1 , 1 , 3
k.j.- , communauté de langage re-créée , re-created language community , 0 , 2 , 2
n.o.-s.o.-s.u.-' , cultivé , cultivated , 0 , 3 , 2
s.a.-m.a.-f.o.-' , époux , spouse , 0 , 3 , 2
